ID,TS_NS,LAT_NS
42293,1771565295825075886,4535
42294,1771565295825155302,69753
42295,1771565295825160059,4662
42296,1771565295825161154,1020
42297,1771565295825179292,7098
42298,1771565295825205178,4533
42299,1771565295825275898,47656
42300,1771565295825277267,1281
42301,1771565295825288953,4475
42302,1771565295825368038,54085
42303,1771565295825369553,1426
42304,1771565295825375013,4360
42305,1771565295825446571,47838
42306,1771565295825447873,1213
42307,1771565295825459927,4613
42308,1771565295825539148,54101
42309,1771565295825546274,7034
42310,1771565295825547331,974
42311,1771565295825614490,43582
42312,1771565295825615688,1110
42313,1771565295825632118,4759
42314,1771565295825717078,59284
42315,1771565295825721863,4702
42316,1771565295825722900,963
42317,1771565295825785746,42427
42318,1771565295825790613,4782
42319,1771565295825867976,67972
42320,1771565295825869404,1325
42321,1771565295825873855,4398
42322,1771565295825889314,4574
42323,1771565295825917289,4421
42324,1771565295825990684,50389
42325,1771565295825998508,1355
42326,1771565295826004575,4546
42327,1771565295826067662,40524
42328,1771565295826068979,1235
42329,1771565295826086083,4447
42330,1771565295826167556,58919
42331,1771565295826172109,4438
42332,1771565295826173093,909
42333,1771565295826195479,4198
42334,1771565295826287067,67029
42335,1771565295826288377,1223
42336,1771565295826289230,800
42337,1771565295826307518,4263
42338,1771565295826434553,102980
42339,1771565295826436287,1614
42340,1771565295826437219,870
42341,1771565295826447130,4619
42342,1771565295826716358,246072
42343,1771565295826717991,1514
42344,1771565295826722263,4223
42345,1771565295826723176,841
42346,1771565295826723974,737
42347,1771565295826727747,3723
42348,1771565295826728656,839
42349,1771565295826732417,3704
42350,1771565295826733850,1361
42351,1771565295826734655,751
42352,1771565295826786947,36257
42353,1771565295826788200,1171
42354,1771565295826811259,4532
42355,1771565295826898535,64207
42356,1771565295826899865,1229
42357,1771565295826904067,4153
42358,1771565295826924048,6842
42359,1771565295827002015,57359
42360,1771565295827003349,1241
42361,1771565295827004226,824
42362,1771565295827069659,41982
42363,1771565295827074239,4468
42364,1771565295827148065,64896
42365,1771565295827152721,4561
42366,1771565295827153705,915
42367,1771565295827170137,4283
42368,1771565295827196965,4370
42369,1771565295827271451,51745
42370,1771565295827272711,1174
42371,1771565295827279647,4405
42372,1771565295827343645,41525
42373,1771565295827348022,4266
42374,1771565295827362562,4308
42375,1771565295827443843,58124
42376,1771565295827448411,4475
42377,1771565295827449423,943
42378,1771565295827512701,41860
42379,1771565295827517085,4294
42380,1771565295827531619,4325
42381,1771565295827612631,58308
42382,1771565295827613969,1260
42383,1771565295827614863,840
42384,1771565295827675334,38087
42385,1771565295827679812,4392
42386,1771565295827697832,4453
42387,1771565295827781950,61129
42388,1771565295827783211,1165
42389,1771565295827787486,4222
42390,1771565295827808473,4233
42391,1771565295827895255,64717
42392,1771565295827899897,4554
42393,1771565295827900877,912
42394,1771565295827919435,6901
42395,1771565295827996434,56835
42396,1771565295827997802,1249
42397,1771565295828001986,4135
42398,1771565295828067744,41959
42399,1771565295828069079,1247
42400,1771565295828088637,4622
42401,1771565295828174628,62990
42402,1771565295828176148,1380
42403,1771565295828180628,4427
42404,1771565295828200707,4413
42405,1771565295828288689,64719
42406,1771565295828290095,1317
42407,1771565295828294612,4463
42408,1771565295828312812,4527
42409,1771565295828397050,61251
42410,1771565295828404657,7508
42411,1771565295828405731,997
42412,1771565295828426953,4755
42413,1771565295828516818,66630
42414,1771565295828518171,1250
42415,1771565295828519079,855
42416,1771565295828540265,4801
42417,1771565295828624521,61185
42418,1771565295828629489,4873
42419,1771565295828630566,1001
42420,1771565295828686076,35641
42421,1771565295828687347,1188
42422,1771565295828748584,40265
42423,1771565295828753055,4383
42424,1771565295828770250,4627
42425,1771565295828857810,63693
42426,1771565295828859167,1247
42427,1771565295828863463,4243
42428,1771565295828884108,4609
42429,1771565295828975646,66409
42430,1771565295828980559,4812
42431,1771565295828981597,968
42432,1771565295828998901,4392
42433,1771565295829093698,70946
42434,1771565295829095136,1343
42435,1771565295829096156,963
42436,1771565295829121792,5109
42437,1771565295829214275,68343
42438,1771565295829219116,4753
42439,1771565295829220172,982
42440,1771565295829238396,4791
42441,1771565295829326548,63987
42442,1771565295829327841,1202
42443,1771565295829328831,932
42444,1771565295829388940,38080
42445,1771565295829390157,1124
42446,1771565295829415282,4842
42447,1771565295829505267,65824
42448,1771565295829510166,4808
42449,1771565295829511236,997
42450,1771565295829532652,4639
42451,1771565295829627421,70125
42452,1771565295829628864,1349
42453,1771565295829629839,918
42454,1771565295829651363,4876
42455,1771565295829793389,117861
42456,1771565295830310250,98337
42457,1771565295830316839,6441
42458,1771565295830318089,1163
42459,1771565295830336801,4958
42460,1771565295830437816,72144
42461,1771565295830443057,5150
42462,1771565295830444221,1070
42463,1771565295830464603,5349
42464,1771565295830558493,67989
42465,1771565295830559919,1319
42466,1771565295830564654,4674
42467,1771565295830587185,5075
42468,1771565295830688082,75357
42469,1771565295830693396,5204
42470,1771565295830694529,1048
42471,1771565295830711219,4983
42472,1771565295830799192,62656
42473,1771565295830804358,5083
42474,1771565295830805531,1090
42475,1771565295830868713,41110
42476,1771565295830873717,4905
42477,1771565295830893086,4825
42478,1771565295830984514,65466
42479,1771565295830989612,4997
42480,1771565295830990869,1177
42481,1771565295831015356,4914
42482,1771565295831114674,73381
42483,1771565295831116100,1333
42484,1771565295831117058,898
42485,1771565295831141927,5174
42486,1771565295831235768,68119
42487,1771565295831237155,1295
42488,1771565295831242032,4816
42489,1771565295831260253,4759
42490,1771565295831348712,64355
42491,1771565295831349976,1172
42492,1771565295831350907,873
42493,1771565295831413911,41643
42494,1771565295831415263,1262
42495,1771565295831439606,7738
42496,1771565295831519406,57369
42497,1771565295831520720,1209
42498,1771565295831527342,6564
42499,1771565295831586865,37510
42500,1771565295831588105,1148
42501,1771565295831613369,4829
42502,1771565295831707202,69119
42503,1771565295831708498,1203
42504,1771565295831713092,4535
42505,1771565295831731573,4644
42506,1771565295831820464,64188
42507,1771565295831821737,1180
42508,1771565295831822676,881
42509,1771565295831885768,41182
42510,1771565295831886960,1103
42511,1771565295831908448,4790
42512,1771565295831990115,58031
42513,1771565295831995058,4835
42514,1771565295831996115,982
42515,1771565295832062854,43211
42516,1771565295832067518,4572
42517,1771565295832083527,4872
42518,1771565295832169051,60802
42519,1771565295832170407,1267
42520,1771565295832175136,4673
42521,1771565295832238480,39822
42522,1771565295832243281,4712
42523,1771565295832259774,4571
42524,1771565295832344178,61404
42525,1771565295832345455,1181
42526,1771565295832350200,4686
42527,1771565295832372866,4434
42528,1771565295832462769,66533
42529,1771565295832464043,1176
42530,1771565295832468303,4207
42531,1771565295832487630,4429
42532,1771565295832579121,68140
42533,1771565295832580458,1250
42534,1771565295832581337,823
42535,1771565295832602299,4791
42536,1771565295832693687,67722
42537,1771565295832698287,4501
42538,1771565295832699412,1052
42539,1771565295832714707,4748
42540,1771565295832799089,61021
42541,1771565295832804118,4941
42542,1771565295832805146,955
42543,1771565295832827230,4480
42544,1771565295832915678,65242
42545,1771565295832917002,1242
42546,1771565295832917880,812
42547,1771565295832939275,4737
42548,1771565295833029100,66898
42549,1771565295833061825,32620
42550,1771565295833063653,1678
42551,1771565295833091394,17897
42552,1771565295833111844,8260
42553,1771565295833197264,65321
42554,1771565295833198721,1319
42555,1771565295833205022,6241
42556,1771565295833227807,4622
42557,1771565295833317692,66807
42558,1771565295833318949,1152
42559,1771565295833323090,4087
42560,1771565295833398989,66254
42561,1771565295833400191,1122
42562,1771565295833404423,4177
42563,1771565295833421033,4486
42564,1771565295833448963,4361
42565,1771565295833520200,48678
42566,1771565295833524616,4320
42567,1771565295833531734,4390
42568,1771565295833602342,47518
42569,1771565295833603537,1109
42570,1771565295833614513,4398
42571,1771565295833685700,48651
42572,1771565295833686980,1192
42573,1771565295833697516,4440
42574,1771565295833770838,50263
42575,1771565295833775378,4432
42576,1771565295833779880,3800
42577,1771565295833849129,45668
42578,1771565295833850263,1046
42579,1771565295833928410,67531
42580,1771565295833933235,4738
42581,1771565295833934214,905
42582,1771565295833948863,4072
42583,1771565295833976734,4306
42584,1771565295834042331,43514
42585,1771565295834043504,1084
42586,1771565295834058608,4539
42587,1771565295834136137,54920
42588,1771565295834137431,1211
42589,1771565295834141725,4240
42590,1771565295834207870,43564
42591,1771565295834209079,1113
42592,1771565295834287216,68051
42593,1771565295834292065,4745
42594,1771565295834293075,934
42595,1771565295834305356,4219
42596,1771565295834332327,4396
42597,1771565295834401053,44116
42598,1771565295834405312,4163
42599,1771565295834416300,4298
42600,1771565295834489064,49663
42601,1771565295834490339,1186
42602,1771565295834500940,4524
42603,1771565295834572483,48961
42604,1771565295834573691,1103
42605,1771565295834583233,4442
42606,1771565295834654662,48869
42607,1771565295834655847,1088
42608,1771565295834665700,4221
42609,1771565295834735649,47359
42610,1771565295834736808,1062
42611,1771565295834748084,4152
42612,1771565295834822043,51402
42613,1771565295834826502,4374
42614,1771565295834827468,895
42615,1771565295835064294,209873
42616,1771565295835065866,1429
42617,1771565295835066668,742
42618,1771565295835070858,4137
42619,1771565295835071782,849
42620,1771565295835072565,725
42621,1771565295835076559,3940
42622,1771565295835078008,1378
42623,1771565295835084866,4226
42624,1771565295835155639,48196
42625,1771565295835156901,1179
42626,1771565295835167565,4580
42627,1771565295835236330,45149
42628,1771565295835237514,1100
42629,1771565295835250659,4529
42630,1771565295835323693,50484
42631,1771565295835328176,4404
42632,1771565295835329791,841
42633,1771565295835404695,48242
42634,1771565295835405884,1090
42635,1771565295835415801,4263
42636,1771565295835485693,46804
42637,1771565295835492631,6844
42638,1771565295835498727,4334
42639,1771565295835560072,38753
42640,1771565295835564528,4374
42641,1771565295835580165,4461
42642,1771565295835654319,52094
42643,1771565295835658785,4379
42644,1771565295835659783,930
42645,1771565295835727757,43460
42646,1771565295835728941,1090
42647,1771565295835802213,63216
42648,1771565295835803580,1279
42649,1771565295835807862,4229
42650,1771565295835827354,4348
42651,1771565295835854241,4288
42652,1771565295835922538,45224
42653,1771565295835926876,4234
42654,1771565295835936358,4265
42655,1771565295836006307,47386
42656,1771565295836007465,1063
42657,1771565295836019026,4479
42658,1771565295836091661,50077
42659,1771565295836096255,4498
42660,1771565295836102857,4098
42661,1771565295836171930,44983
42662,1771565295836176438,4421
42663,1771565295836189198,4083
42664,1771565295836261436,49192
42665,1771565295836262618,1085
42666,1771565295836273561,4325
42667,1771565295836346964,44192
42668,1771565295836348156,1106
42669,1771565295836390477,29717
42670,1771565295837138049,85317
42671,1771565295837139666,1467
42672,1771565295837140577,853
42673,1771565295837148180,4671
42674,1771565295837225994,53008
42675,1771565295837227280,1197
42676,1771565295837235332,4617
42677,1771565295837306706,48001
42678,1771565295837307956,1164
42679,1771565295837393118,72744
42680,1771565295837394559,1327
42681,1771565295837395534,917
42682,1771565295837416812,5041
42683,1771565295837446772,4769
42684,1771565295837525692,54300
42685,1771565295837527031,1247
42686,1771565295837537756,5112
42687,1771565295837614672,52635
42688,1771565295837615924,1157
42689,1771565295837626670,4682
42690,1771565295837708751,57458
42691,1771565295837710100,1255
42692,1771565295837714724,4565
42693,1771565295837782548,43299
42694,1771565295837787345,4704
42695,1771565295837803045,4539
42696,1771565295837888581,61069
42697,1771565295837889881,1207
42698,1771565295837894328,4390
42699,1771565295837964978,46590
42700,1771565295837969597,4528
42701,1771565295837981808,4532
42702,1771565295838065013,58202
42703,1771565295838066428,1323
42704,1771565295838067368,881
42705,1771565295838140782,46546
42706,1771565295838142073,1200
42707,1771565295838157956,4874
42708,1771565295838245445,62987
42709,1771565295838246765,1222
42710,1771565295838251147,4324
42711,1771565295838315403,43184
42712,1771565295838316787,1292
42713,1771565295838336610,5231
42714,1771565295838427633,67018
42715,1771565295838429003,1284
42716,1771565295838429929,872
42717,1771565295838487841,37279
42718,1771565295838489074,1144
42719,1771565295838512244,4521
42720,1771565295838600367,64585
42721,1771565295838605118,4661
42722,1771565295838606172,975
42723,1771565295838627108,4500
42724,1771565295838716172,65477
42725,1771565295838721039,4772
42726,1771565295838722079,962
42727,1771565295838740666,4433
42728,1771565295838826323,61999
42729,1771565295838827604,1176
42730,1771565295838831832,4174
42731,1771565295838853738,4542
42732,1771565295838941245,64436
42733,1771565295838945977,4627
42734,1771565295838947022,972
42735,1771565295838967179,4465
42736,1771565295839055139,64348
42737,1771565295839056474,1246
42738,1771565295839060787,4257
42739,1771565295839080383,4527
42740,1771565295839167668,63705
42741,1771565295839168958,1195
42742,1771565295839169856,846
42743,1771565295839194079,4873
42744,1771565295839284579,66875
42745,1771565295839285824,1156
42746,1771565295839290126,4249
42747,1771565295839310289,6944
42748,1771565295839390554,58715
42749,1771565295839395643,5000
42750,1771565295839396693,974
42751,1771565295839465754,44199
42752,1771565295839466973,1135
42753,1771565295839481083,4498
42754,1771565295839557399,53253
42755,1771565295839558590,1099
42756,1771565295839563328,4141
42757,1771565295839628233,41275
42758,1771565295839632624,4313
42759,1771565295839744688,101857
42760,1771565295839750871,6069
42761,1771565295839751954,1007
42762,1771565295839755779,3769
42763,1771565295839782579,4241
42764,1771565295839809476,4196
42765,1771565295839899919,67413
42766,1771565295839901324,1272
42767,1771565295839902201,825
42768,1771565295839920095,4633
42769,1771565295840004268,61231
42770,1771565295840005626,1283
42771,1771565295840010104,4424
42772,1771565295840031356,4303
42773,1771565295840123375,68487
42774,1771565295840124733,1266
42775,1771565295840125614,827
42776,1771565295840141718,4655
42777,1771565295840223317,58881
42778,1771565295840228249,4850
42779,1771565295840229370,1053
42780,1771565295840289261,41170
42781,1771565295840290441,1099
42782,1771565295840309347,4391
42783,1771565295840395038,62675
42784,1771565295840396363,1241
42785,1771565295840397257,840
42786,1771565295840425212,7596
42787,1771565295840514434,66594
42788,1771565295840519136,4611
42789,1771565295840520278,1065
42790,1771565295840537317,4482
42791,1771565295840621864,60959
42792,1771565295840623100,1143
42793,1771565295840624004,848
42794,1771565295840689394,41343
42795,1771565295840690631,1155
42796,1771565295840711184,4684
42797,1771565295840797602,62766
42798,1771565295840802249,4541
42799,1771565295840803271,946
42800,1771565295840826221,4482
42801,1771565295840919436,69631
42802,1771565295840920721,1192
42803,1771565295840921642,868
42804,1771565295840939574,4813
42805,1771565295841020057,57318
42806,1771565295841021336,1171
42807,1771565295841029183,7788
42808,1771565295841054033,4782
42809,1771565295841144790,68219
42810,1771565295841146155,1266
42811,1771565295841150723,4512
42812,1771565295841167359,4456
42813,1771565295841249494,58464
42814,1771565295841250753,1177
42815,1771565295841255172,4364
42816,1771565295841313582,37529
42817,1771565295841314793,1124
42818,1771565295841338424,4788
42819,1771565295841431361,68822
42820,1771565295841432807,1359
42821,1771565295841433837,974
42822,1771565295841457310,5055
42823,1771565295841549341,66249
42824,1771565295841550620,1180
42825,1771565295841551571,893
42826,1771565295841576084,4775
42827,1771565295841670330,70062
42828,1771565295841671745,1314
42829,1771565295841676542,4740
42830,1771565295841697748,4621
42831,1771565295841786213,64307
42832,1771565295841791011,4707
42833,1771565295841792070,984
42834,1771565295841815506,4784
42835,1771565295841909231,69552
42836,1771565295841910566,1223
42837,1771565295841922356,4763
42838,1771565295841934336,4671
42839,1771565295842015086,55478
42840,1771565295842016417,1230
42841,1771565295842023359,4625
42842,1771565295842098110,48957
42843,1771565295842099395,1198
42844,1771565295842112971,4749
42845,1771565295842192530,54866
42846,1771565295842193876,1245
42847,1771565295842202153,4903
42848,1771565295842272310,45975
42849,1771565295842273550,1152
42850,1771565295842356951,71760
42851,1771565295842361983,4944
42852,1771565295842363054,988
42853,1771565295842378164,4642
42854,1771565295842408025,4609
42855,1771565295842484961,51623
42856,1771565295842486323,1266
42857,1771565295842501632,5217
42858,1771565295842586666,59197
42859,1771565295842588182,1417
42860,1771565295842595073,5059
42861,1771565295842666694,46265
42862,1771565295842671759,4958
42863,1771565295842688865,7337
42864,1771565295842768711,56450
42865,1771565295842773713,4909
42866,1771565295842782313,6808
42867,1771565295842857795,50411
42868,1771565295842859190,1293
42869,1771565295842953504,84814
42870,1771565295842954998,1400
42871,1771565295842955959,894
42872,1771565295842965827,5086
42873,1771565295842996966,4927
42874,1771565295843123037,100904
42875,1771565295843125091,1920
42876,1771565295843126213,1050
42877,1771565295843149028,5455
42878,1771565295843248646,73035
42879,1771565295843250075,1345
42880,1771565295843251072,937
42881,1771565295843277659,8148
42882,1771565295843367312,67087
42883,1771565295843368703,1273
42884,1771565295843373392,4624
42885,1771565295843399153,4932
42886,1771565295843500892,75224
42887,1771565295843502396,1408
42888,1771565295843507356,4898
42889,1771565295843665398,146951
42890,1771565295843670701,5219
42891,1771565295843671746,960
42892,1771565295843672628,821
42893,1771565295843774181,51281
42894,1771565295843790052,7179
42895,1771565295843919014,82705
42896,1771565295843920645,1547
42897,1771565295843944850,6888
42898,1771565295844065941,82835
42899,1771565295844071464,5444
42900,1771565295844072533,996
42901,1771565295844193678,78949
42902,1771565295844200379,6611
42903,1771565295844209200,4755
42904,1771565295844344929,82294
42905,1771565295844346613,1582
42906,1771565295844358280,5671
42907,1771565295844469475,75223
42908,1771565295844474834,5260
42909,1771565295844487882,4737
42910,1771565295844613250,86732
42911,1771565295844618725,5378
42912,1771565295844619759,959
42913,1771565295844731322,72312
42914,1771565295844732887,1464
42915,1771565295844753843,5243
42916,1771565295844863241,72179
42917,1771565295844864813,1470
42918,1771565295844883359,6257
42919,1771565295844994887,76018
42920,1771565295844996525,1524
42921,1771565295845007650,5382
42922,1771565295845113656,69459
42923,1771565295845115258,1512
42924,1771565295845135369,4886
42925,1771565295845245400,72610
42926,1771565295845246992,1489
42927,1771565295845266321,6625
42928,1771565295845374613,72464
42929,1771565295845376154,1458
42930,1771565295845392854,4985
42931,1771565295845504883,74597
42932,1771565295845506501,1523
42933,1771565295845519764,5051
42934,1771565295845628355,72743
42935,1771565295845629875,1423
42936,1771565295845648812,5049
42937,1771565295845756469,70975
42938,1771565295845758783,2207
42939,1771565295845775801,5200
42940,1771565295845882621,71156
42941,1771565295845887654,4943
42942,1771565295845897786,4371
42943,1771565295846012433,79209
42944,1771565295846013986,1444
42945,1771565295846019334,4243
42946,1771565295846125605,69228
42947,1771565295846127108,1392
42948,1771565295846203226,51494
42949,1771565295846204603,1294
42950,1771565295846283429,50013
42951,1771565295846284841,1331
42952,1771565295846388085,74291
42953,1771565295846390530,2299
42954,1771565295847194032,25384
42955,1771565295847219279,5442
42956,1771565295847261098,4742
42957,1771565295847307602,7760
42958,1771565295847346982,5132
42959,1771565295847388841,4876
42960,1771565295847429974,5120
42961,1771565295847472635,5547
42962,1771565295847513985,4749
42963,1771565295847561289,7549
42964,1771565295847601235,5615
42965,1771565295847640785,4776
42966,1771565295847686232,4873
42967,1771565295847727688,4812
42968,1771565295847769268,4512
42969,1771565295847808458,4655
42970,1771565295847852368,6597
42971,1771565295847891111,4890
42972,1771565295847930560,4619
42973,1771565295847971818,4331
42974,1771565295848014486,5339
42975,1771565295848055859,4550
42976,1771565295848099101,4838
42977,1771565295848140128,4716
42978,1771565295848179288,5320
42979,1771565295848220425,4778
42980,1771565295848261914,4668
42981,1771565295848303741,4950
42982,1771565295848344623,4517
42983,1771565295848382928,4479
42984,1771565295848425006,4734
42985,1771565295848464322,5011
42986,1771565295848506016,4868
42987,1771565295848547187,4304
42988,1771565295848585990,4489
42989,1771565295848626385,4550
42990,1771565295848669062,5315
42991,1771565295848714109,5013
42992,1771565295848756735,4695
42993,1771565295848796505,4700
42994,1771565295848839912,5486
42995,1771565295848882791,5499
42996,1771565295848925996,4726
42997,1771565295848968264,4633
42998,1771565295849012845,4942
42999,1771565295849056565,4694
43000,1771565295849100955,4713
43001,1771565295849142860,4576
43002,1771565295849187689,5190
43003,1771565295849231365,4969
43004,1771565295849274586,4722
43005,1771565295849319243,5562
43006,1771565295849362961,5233
43007,1771565295849405886,5001
43008,1771565295849450009,5234
43009,1771565295849495224,7034
43010,1771565295849539023,5296
43011,1771565295849584560,4757
43012,1771565295849628247,5164
43013,1771565295849672160,4856
43014,1771565295849734195,11267
43015,1771565295849774213,5386
43016,1771565295849818349,4922
43017,1771565295849861848,4823
43018,1771565295849905556,5038
43019,1771565295849950974,5148
43020,1771565295849996550,5307
43021,1771565295850040823,5050
43022,1771565295850085417,4869
43023,1771565295850132258,6574
43024,1771565295850174451,5074
43025,1771565295850217365,4749
43026,1771565295850263107,5446
43027,1771565295850306935,5143
43028,1771565295850349828,5264
43029,1771565295850392551,5107
43030,1771565295850436191,5481
43031,1771565295850478585,4746
43032,1771565295850521705,4951
43033,1771565295850565912,4987
43034,1771565295850611125,5472
43035,1771565295850653433,4689
43036,1771565295850697496,5394
43037,1771565295850739894,4752
43038,1771565295850784670,5038
43039,1771565295850827978,4597
43040,1771565295850872083,5420
43041,1771565295850915238,4996
43042,1771565295850958534,5153
43043,1771565295851003025,5280
43044,1771565295851045873,4680
43045,1771565295851091483,5881
43046,1771565295851134339,4688
43047,1771565295851236882,59653
43048,1771565295851238374,1409
43049,1771565295851320683,51843
43050,1771565295851326074,5304
43051,1771565295851406632,49394
43052,1771565295851411797,5070
43053,1771565295851725738,240391
43054,1771565295851727848,1971
43055,1771565295851728835,916
43056,1771565295851734166,5273
43057,1771565295851735270,1022
43058,1771565295851740808,5478
43059,1771565295851741921,1030
43060,1771565295851766067,5048
43061,1771565295851862981,70969
43062,1771565295851864451,1357
43063,1771565295851869380,4865
43064,1771565295851890670,5051
43065,1771565295851981344,64717
43066,1771565295851982923,1476
43067,1771565295851987834,4847
43068,1771565295852013665,5031
43069,1771565295852107857,68822
43070,1771565295852113187,5234
43071,1771565295852114346,1077
43072,1771565295852136245,5209
43073,1771565295852225758,64731
43074,1771565295852227212,1351
43075,1771565295852232236,4964
43076,1771565295852257587,5104
43077,1771565295852351490,68515
43078,1771565295852352854,1265
43079,1771565295852357641,4727
43080,1771565295852379617,5160
43081,1771565295852468895,63338
43082,1771565295852474342,5351
43083,1771565295852475483,1062
43084,1771565295852539019,40559
43085,1771565295852544096,4979
43086,1771565295852565003,5194
43087,1771565295852651523,61716
43088,1771565295852653102,1467
43089,1771565295852654085,920
43090,1771565295852728924,47296
43091,1771565295852730272,1248
43092,1771565295852811642,69144
43093,1771565295852816919,5180
43094,1771565295852818044,1042
43095,1771565295852840226,5048
43096,1771565295852871150,5050
43097,1771565295852956121,59415
43098,1771565295852957551,1331
43099,1771565295852962581,4956
43100,1771565295853053319,64449
43101,1771565295853070845,17381
43102,1771565295853091009,8942
43103,1771565295853172850,55068
43104,1771565295853174382,1421
43105,1771565295853186355,5530
43106,1771565295853265009,52129
43107,1771565295853270173,5084
43108,1771565295853281445,5334
43109,1771565295853357811,50992
43110,1771565295853359153,1261
43111,1771565295853373801,5364
43112,1771565295853456254,56937
43113,1771565295853457560,1229
43114,1771565295853466792,5097
43115,1771565295853538992,46244
43116,1771565295853544103,5025
43117,1771565295853615547,60899
43118,1771565295853616828,1192
43119,1771565295853622356,4825
43120,1771565295853654534,5024
43121,1771565295853686117,6244
43122,1771565295853715514,5193
43123,1771565295853746430,4994
43124,1771565295853776626,4835
43125,1771565295853806776,4799
43126,1771565295853837325,5188
43127,1771565295853867384,4733
43128,1771565295853898232,4880
43129,1771565295853928507,4920
43130,1771565295853959716,4725
43131,1771565295853991065,4841
43132,1771565295854022382,4814
43133,1771565295854053238,4942
43134,1771565295854083358,4753
43135,1771565295854113539,4827
43136,1771565295854143177,4860
43137,1771565295854174075,4974
43138,1771565295854204191,4759
43139,1771565295854234954,4845
43140,1771565295854265218,4909
43141,1771565295854295301,4745
43142,1771565295854326565,4786
43143,1771565295854358051,4976
43144,1771565295854388818,4872
43145,1771565295854419570,4824
43146,1771565295854452606,7114
43147,1771565295854481001,5269
43148,1771565295854511376,5038
43149,1771565295854541453,4749
43150,1771565295854617351,48818
43151,1771565295854618673,1245
43152,1771565295854634455,5326
43153,1771565295854713575,53746
43154,1771565295854714936,1270
43155,1771565295854731100,7366
43156,1771565295854807942,53970
43157,1771565295854809297,1275
43158,1771565295854820307,5133
43159,1771565295854895429,49736
43160,1771565295854900560,5051
43161,1771565295854911422,4848
43162,1771565295854999670,57634
43163,1771565295855001089,1326
43164,1771565295855006912,4620
43165,1771565295855060637,29049
43166,1771565295855067213,4618
43167,1771565295855097248,4885
43168,1771565295855126392,4929
43169,1771565295855154812,4813
43170,1771565295855185337,4734
43171,1771565295855278876,68856
43172,1771565295855280267,1307
43173,1771565295855285012,4687
43174,1771565295855303687,4867
43175,1771565295855389599,62304
43176,1771565295855391008,1320
43177,1771565295855391933,867
43178,1771565295855460486,44860
43179,1771565295855468054,1317
43180,1771565295855479509,5320
43181,1771565295855554465,50761
43182,1771565295855555924,1367
43183,1771565295855578290,5175
43184,1771565295855666155,63673
43185,1771565295855671110,4839
43186,1771565295855672196,1004
43187,1771565295855731618,40126
43188,1771565295855732866,1153
43189,1771565295855756487,5048
43190,1771565295855851305,69671
43191,1771565295855852718,1326
43192,1771565295855857403,4628
43193,1771565295855876499,4827
43194,1771565295855967973,67425
43195,1771565295855969339,1266
43196,1771565295855970258,867
43197,1771565295856032280,40606
43198,1771565295856033468,1100
43199,1771565295856053181,5065
43200,1771565295856143353,67129
43201,1771565295856144704,1249
43202,1771565295856222562,51194
43203,1771565295856223836,1186
43204,1771565295856235869,4891
43205,1771565295856313151,53743
43206,1771565295856314478,1223
43207,1771565295856320941,4826
43208,1771565295856425263,80829
43209,1771565295856785827,69116
43210,1771565295856787868,1933
43211,1771565295856795183,7206
43212,1771565295856817963,6732
43213,1771565295856920555,80015
43214,1771565295856922939,2250
43215,1771565295856931042,8022
43216,1771565295856932614,1465
43217,1771565295856997531,43229
43218,1771565295856998824,1227
43219,1771565295857019085,4776
43220,1771565295857104828,63217
43221,1771565295857109658,4763
43222,1771565295857110696,961
43223,1771565295857128408,4445
43224,1771565295857215710,65015
43225,1771565295857217032,1236
43226,1771565295857221240,4154
43227,1771565295857238460,4350
43228,1771565295857327611,65416
43229,1771565295857332156,4457
43230,1771565295857333127,903
43231,1771565295857350228,4338
43232,1771565295857452737,68862
43233,1771565295857453962,1153
43234,1771565295857458133,4121
43235,1771565295857475830,4363
43236,1771565295857564195,65274
43237,1771565295857565400,1131
43238,1771565295857569688,4239
43239,1771565295857587119,4524
43240,1771565295857674640,65141
43241,1771565295857679249,4536
43242,1771565295857680267,948
43243,1771565295857696125,4425
43244,1771565295857780611,61666
43245,1771565295857781816,1138
43246,1771565295857786047,4178
43247,1771565295857805644,4424
43248,1771565295857899137,71104
43249,1771565295857904306,5096
43250,1771565295857905280,902
43251,1771565295857916769,4497
43252,1771565295857994814,55808
43253,1771565295857996145,1258
43254,1771565295857997029,830
43255,1771565295858067888,47255
43256,1771565295858074853,6894
43257,1771565295858080182,4190
43258,1771565295858147933,44924
43259,1771565295858149092,1093
43260,1771565295858224187,66343
43261,1771565295858225482,1214
43262,1771565295858226335,793
43263,1771565295858246651,4816
43264,1771565295858273447,4541
43265,1771565295858355152,58873
43266,1771565295858356403,1189
43267,1771565295858360660,4201
43268,1771565295858381895,4263
43269,1771565295858411724,5785
43270,1771565295858437050,4545
43271,1771565295858464592,4386
43272,1771565295858490934,4142
43273,1771565295858582425,67488
43274,1771565295858583671,1183
43275,1771565295858584509,785
43276,1771565295858602438,4713
43277,1771565295858689970,64678
43278,1771565295858691184,1142
43279,1771565295858692031,798
43280,1771565295858713937,4524
43281,1771565295858803227,66576
43282,1771565295858804508,1197
43283,1771565295858808768,4207
43284,1771565295858822726,4233
43285,1771565295858906896,60430
43286,1771565295858908138,1179
43287,1771565295858909002,811
43288,1771565295858969233,40583
43289,1771565295858970351,1052
43290,1771565295858987114,4411
43291,1771565295859072811,62838
43292,1771565295859074102,1210
43293,1771565295859078369,4214
43294,1771565295859097307,4246
43295,1771565295859185512,65568
43296,1771565295859186728,1151
